video_id,base_id,is_original,class_label,num_frames,active_side_detected,elbow_angle_active_mean,elbow_angle_other_mean,wrist_height_active_mean,torso_lean_angle_mean,elbow_forward_drift_active_mean,elbow_angle_active_vel_mean,wrist_height_active_vel_mean,torso_lean_vel_mean,elbow_angle_active_std,elbow_angle_other_std,wrist_height_active_std,torso_lean_angle_std,elbow_forward_drift_active_std,elbow_angle_active_vel_std,wrist_height_active_vel_std,torso_lean_vel_std,elbow_angle_active_min,elbow_angle_other_min,wrist_height_active_min,torso_lean_angle_min,elbow_forward_drift_active_min,elbow_angle_active_vel_min,wrist_height_active_vel_min,torso_lean_vel_min,elbow_angle_active_max,elbow_angle_other_max,wrist_height_active_max,torso_lean_angle_max,elbow_forward_drift_active_max,elbow_angle_active_vel_max,wrist_height_active_vel_max,torso_lean_vel_max,elbow_angle_active_range,elbow_angle_other_range,wrist_height_active_range,torso_lean_angle_range,elbow_forward_drift_active_range,elbow_angle_active_vel_range,wrist_height_active_vel_range,torso_lean_vel_range,sequence_length
vid_0001_orig,vid_0001,True,Drag,72,left,106.41048183304855,125.41677805877018,-0.8301342445063233,18.04751950802013,-0.19915248007633649,-0.42584527078688406,0.003419708825579252,-0.0012000329488242405,27.61498632015368,22.76204785364663,0.21717218177171532,5.761911052422072,0.16159891407927482,2.748499654153433,0.025387881951345437,1.4076221338645194,69.95094779916778,96.11614009077317,-1.1752280038840492,6.845200275097736,-0.43877978790263056,-6.156934064685707,-0.057764598360899144,-3.13935193983718,155.47518229704983,172.88958833273747,-0.5492000899191819,28.706333663944083,0.10510736677881889,6.920129037935851,0.0676210634992242,3.1545999580135575,85.52423449788205,76.7734482419643,0.6260279139648673,21.861133388846348,0.5438871546814494,13.077063102621558,0.12538566186012334,6.293951897850738,72.0
vid_0002_aug_0,vid_0002,False,Drag,77,left,84.58405478283838,118.73886749414064,-0.6800470830297062,12.246650335598744,-0.2616229132167263,0.4132040583379818,-0.0004638295052070537,-0.07944020383695284,37.44472489754545,15.543222356204982,0.2954134059000592,7.5363919356858915,0.18876933442109012,6.8763528807515195,0.04627550614363134,1.93571778469402,37.06229062279328,79.90517487779022,-1.315828916545788,0.8014553971828833,-0.4994614215007714,-19.021402443202362,-0.09684778069326816,-6.08432137753476,175.24708383861082,157.810001277823,-0.30285380212822455,27.94142238119469,0.12016819656378756,17.76904070410452,0.15836181093158225,3.5188473933514333,138.18479321581754,77.90482640003279,1.0129751144175634,27.139966984011807,0.619629618064559,36.79044314730688,0.2552095916248504,9.603168770886192,77.0
vid_0002_aug_1,vid_0002,False,Drag,64,left,86.57575347195564,116.39418562393816,-0.6768994318117281,12.14998388224322,-0.2555306242081602,0.627202486259935,-4.725246681587178e-05,-0.13053861632258928,38.44149019685689,15.91250907604913,0.2943431814384445,7.313512155558856,0.19770596465182635,6.116199827953681,0.050089173140079914,2.2434516801873188,38.67621601366612,77.17719019019874,-1.310297431475799,1.0977073115530873,-0.49579048935927683,-16.774375691859184,-0.09657363037644767,-8.193216888660587,172.905910208826,149.91453336772568,-0.24549558376068947,27.448817665957584,0.1179654610976615,13.293035724375045,0.13988850260971897,3.647994876558987,134.22969419515988,72.73734317752694,1.0648018477151093,26.351110354404497,0.6137559504569383,30.06741141623423,0.23646213298616664,11.841211765219573,64.0
vid_0002_aug_2,vid_0002,False,Drag,82,left,83.81297419328506,118.666782392424,-0.6599450218967686,12.587239267074493,-0.26445751418682184,0.28895840097092845,-0.0014840288423269884,-0.0954812072737366,37.24725666589871,14.848560285347666,0.291805721649411,7.194042373935504,0.18794195970650462,5.779613458958886,0.04978328836922049,2.2768459178107086,35.70544656130481,82.71260623719088,-1.3506642087103775,0.6636436418721552,-0.5402209851038063,-18.514829852461276,-0.10771880776338144,-9.704685670242228,171.2019099430335,153.57362911268353,-0.2827988023884017,27.152265748836292,0.1256125319807938,13.662953758453938,0.1490549873651818,5.093722290163189,135.4964633817287,70.86102287549265,1.067865406321976,26.488622106964137,0.6658335170846001,32.17778361091521,0.25677379512856324,14.798407960405417,82.0
vid_0002_aug_3,vid_0002,False,Drag,69,left,85.75396960438778,118.80495309067558,-0.6699052780530154,11.943075569263117,-0.2584941906443795,0.2516894180294301,-9.95706199019781e-05,-0.057980864554461484,37.10574579881016,15.086301120678893,0.28026427962864875,7.050895312809791,0.1861864276035896,6.354888771827112,0.04612676917317146,2.2743036587215664,37.47078979706209,80.19543436398513,-1.3198709834141855,2.0578703351309686,-0.5008214989141807,-24.250834609637387,-0.10859475311846745,-7.293398020144017,161.01074481552342,150.76498850311515,-0.26130863514342706,28.771495050879683,0.11386598502933439,14.12079979387456,0.1310831374402579,4.37680980040388,123.53995501846134,70.56955413913002,1.0585623482707585,26.713624715748715,0.6146874839435151,38.37163440351195,0.23967789055872535,11.670207820547898,69.0
vid_0002_aug_4,vid_0002,False,Drag,73,left,84.0939083906416,118.14337704561358,-0.6720988715382212,11.950595113291696,-0.26402594594446044,0.5881397013174933,-0.0017874097242910655,-0.11331591156062021,36.53602811567273,16.43491634968372,0.2940187256266623,7.361981323682433,0.18593506985773772,6.365077586508443,0.046620493388327196,2.1212918321389997,28.784240605697455,75.95964332907216,-1.322793791406773,1.8229054299100682,-0.5411301368406116,-20.38044559609837,-0.08596850902342928,-8.21389052884402,163.16210614969285,158.39973708370647,-0.23100168849633906,28.537293056470308,0.1232019018931668,12.917560832001392,0.1392915129965182,4.058572987984945,134.3778655439954,82.4400937546343,1.0917921029104338,26.71438762656024,0.6643320387337784,33.29800642809976,0.2252600220199475,12.272463516828966,73.0
vid_0002_aug_5,vid_0002,False,Drag,82,left,84.44020185810811,116.919104430865,-0.6754593650992231,12.096488021753052,-0.27377078624404216,0.2360991298750761,-0.0004784787492271942,-0.031926306005561296,36.65870660663588,16.318628765141533,0.2884052565139944,7.0635933586453525,0.18475546650993988,6.849886215424353,0.04864749567478896,1.9484479029056867,37.2153056805262,66.48046228851983,-1.283716873828236,1.2655492754965494,-0.514541912980523,-23.910582080764577,-0.1097141933297239,-6.637053704911419,165.2324889339921,152.70848489672605,-0.27608554905078864,25.775881594167064,0.1239798614191908,13.790178265835344,0.16155102259495613,4.898240052247661,128.0171832534659,86.22802260820622,1.0076313247774475,24.510332318670514,0.6385217743997138,37.70076034659992,0.27126521592468,11.53529375715908,82.0
vid_0002_aug_6,vid_0002,False,Drag,71,left,86.31817265845679,118.27033437356594,-0.6739481828202627,11.902031406979871,-0.2593371449223183,0.48569604235951985,-0.0004824431628771545,0.0032360440800780926,38.251245473939235,15.783015791973847,0.28472043909404227,7.026719007675935,0.1910411166204204,7.316880947565231,0.051708285091290405,1.9533044384443878,36.943751589038214,82.02022474488561,-1.287009472799643,1.0879989080193768,-0.5279440335008504,-27.458152571337358,-0.10428007717107829,-6.900115533019639,172.7087355141096,156.12639088033538,-0.2999906863562637,25.974533892634916,0.13592776622964134,12.073521105365991,0.175663988233684,3.588840822786861,135.7649839250714,74.10616613544977,0.9870187864433794,24.88653498461554,0.6638717997304917,39.53167367670335,0.2799440654047623,10.4889563558065,71.0
vid_0002_aug_7,vid_0002,False,Drag,78,left,85.45458174039322,118.61425365736442,-0.6723497546157244,12.116046862229792,-0.2608434078231596,0.6685029422529657,-0.0016515096594863648,-0.10853548262729674,37.388708478316126,15.356378474366968,0.28660946253175207,7.033003544463028,0.19074822087218835,6.0812530698475324,0.04593598765817304,1.855043229363393,35.84567320536192,67.88376549572203,-1.2968853980571389,0.3381450189533232,-0.5364419715922383,-24.11438946447128,-0.0940208717935423,-5.765112457602846,178.22786933430936,153.83475920621242,-0.27747846901807216,27.132052410538797,0.1318402995386885,16.156100979841554,0.142448435948904,3.251886640215125,142.38219612894744,85.9509937104904,1.0194069290390666,26.793907391585474,0.6682822711309268,40.270490444312834,0.2364693077424463,9.01699909781797,78.0
vid_0002_aug_8,vid_0002,False,Drag,77,left,86.2611037942455,117.12358619323844,-0.6720495789206323,11.934117865210297,-0.2613296075662077,0.7011437369179508,-0.001575578340068948,-0.042275472014114794,37.08686590626446,15.321485427597631,0.2808067798166945,7.2882758865196555,0.18808137994257604,6.2250720229072085,0.042320095340862264,1.862618981075907,40.36582977928866,80.6293301991683,-1.1862100520934833,1.5507217030507245,-0.5146762803576153,-21.266093722572393,-0.09910933718320764,-8.326423624711975,166.89429189319011,147.63776370341137,-0.3215172445153479,28.394468167431487,0.11730258707910222,17.81895096860353,0.11023751506694593,4.21433764673991,126.52846211390145,67.00843350424307,0.8646928075781354,26.843746464380764,0.6319788674367175,39.08504469117592,0.20934685225015356,12.540761271451885,77.0
vid_0002_aug_9,vid_0002,False,Drag,82,left,84.53197534579242,118.10254069126464,-0.6654469931773386,11.707431028853287,-0.2627743011397324,0.2050183631909072,-0.00017632586182978255,-0.08378345325066819,37.516084322249654,14.93499634814499,0.30544087372858586,7.4574729311776204,0.17321250563331278,6.482340115536992,0.050425252105212794,2.115646900301389,36.20586599378835,82.53237704472187,-1.331116069825148,0.38715239241455507,-0.4832622922943508,-27.87917991530793,-0.11215966802833288,-6.94391159848319,164.91603418797567,147.8572381530226,-0.28868653494381513,25.840877334307123,0.09024641945957168,15.928852370188572,0.1679590585450348,5.388623406826884,128.7101681941873,65.32486110830072,1.0424295348813328,25.453724941892567,0.5735087117539225,43.8080322854965,0.28011872657336767,12.332535005310074,82.0
vid_0002_orig,vid_0002,True,Drag,72,left,85.57366203800505,118.56257611590507,-0.6730995042820378,11.81186081665853,-0.26048043986775843,0.44425964054849804,-0.0010399232776930364,-0.07599541051502122,37.17610084653732,13.598865374663387,0.29068586125962037,7.343550223349303,0.18632531170468009,4.852630481290012,0.03372067729864085,1.8614755749339729,43.57246658230244,82.87694200267114,-1.2778755836486029,1.3728004961731766,-0.4670828695901431,-21.532255180100087,-0.07853791779161001,-8.443070222649062,163.62143995154335,148.55360381068897,-0.344571848780042,25.3620875358592,0.069007927940434,10.284355470364467,0.11137070579233638,3.9003136313554405,120.04897336924091,65.67666180801783,0.9333037348685609,23.989287039686022,0.5360907975305771,31.816610650464554,0.1899086235839464,12.343383854004504,72.0
